study_hrs,distraction_hrs,sleep_hrs,stress_level,source,is_productive,strategy_type,switching_intensity
1.17,10.1,3.45,1,kaggle_20k,0,1,9.088911637931034
8.23,5.16,9.77,6,kaggle_20k,0,1,4.643443965517242
6.43,6.06,6.81,6,kaggle_20k,0,1,5.45334698275862
5.83,9.34,3.97,9,kaggle_20k,0,1,8.404993534482758
7.23,5.08,6.14,3,kaggle_20k,0,1,4.571452586206896
5.82,8.2,5.26,3,kaggle_20k,0,1,7.379116379310344
7.78,10.3,9.38,2,kaggle_20k,0,1,9.268890086206897
6.04,6.37,7.81,5,kaggle_20k,0,1,5.732313577586207
5.44,7.24,3.91,3,kaggle_20k,0,1,6.515219827586207
1.78,6.65,6.76,8,kaggle_20k,0,1,5.984283405172414
4.98,8.26,3.94,8,kaggle_20k,0,1,7.433109913793103
5.61,3.63,7.66,7,kaggle_20k,0,1,3.2666088362068963
6.43,8.27,8.09,7,kaggle_20k,0,1,7.442108836206896
4.83,6.9,6.94,5,kaggle_20k,0,1,6.2092564655172415
1.89,10.65,9.76,8,kaggle_20k,0,1,9.583852370689655
1.93,9.33,9.61,7,kaggle_20k,0,1,8.395994612068966
7.35,8.02,4.44,10,kaggle_20k,0,1,7.217135775862069
6.78,4.82,3.0,4,kaggle_20k,0,1,4.3374806034482765
2.97,8.24,7.64,9,kaggle_20k,0,1,7.4151120689655174
4.74,11.98,6.33,8,kaggle_20k,0,1,10.780709051724138
3.42,9.73,5.34,3,kaggle_20k,0,1,8.75595150862069
2.22,7.17,9.42,6,kaggle_20k,0,1,6.452227370689655
3.6,9.67,9.85,8,kaggle_20k,0,1,8.701957974137931
3.0,7.640000000000001,9.51,5,kaggle_20k,0,1,6.875176724137932
1.28,9.25,6.5,1,kaggle_20k,0,1,8.32400323275862
5.29,3.84,7.92,10,kaggle_20k,0,1,3.4555862068965517
4.78,1.13,4.2,5,kaggle_20k,1,1,1.0168782327586205
7.29,7.66,9.66,4,kaggle_20k,0,1,6.8931745689655175
6.39,9.36,4.99,5,kaggle_20k,0,1,8.422991379310345
3.76,8.48,4.35,1,kaggle_20k,0,1,7.631086206896552
5.21,13.22,3.42,9,kaggle_20k,0,1,11.896575431034483
5.59,3.27,6.85,1,kaggle_20k,1,1,2.9426476293103447
9.22,3.98,9.64,10,kaggle_20k,0,1,3.581571120689655
9.83,5.36,3.95,7,kaggle_20k,0,1,4.823422413793104
8.25,7.77,3.85,9,kaggle_20k,0,1,6.992162715517241
5.84,6.08,4.91,10,kaggle_20k,0,1,5.471344827586207
9.32,7.49,7.66,3,kaggle_20k,0,1,6.740192887931035
2.19,8.17,6.83,6,kaggle_20k,0,1,7.352119612068965
7.12,5.19,3.67,9,kaggle_20k,0,1,4.670440732758621
4.87,11.87,6.1,5,kaggle_20k,0,1,10.681720905172414
1.88,8.92,3.47,10,kaggle_20k,0,1,8.027038793103449
1.21,9.6,8.96,5,kaggle_20k,0,1,8.63896551724138
5.07,4.859999999999999,3.75,4,kaggle_20k,0,1,4.373476293103447
2.77,6.96,6.3,10,kaggle_20k,0,1,6.26325
2.88,4.8100000000000005,6.57,10,kaggle_20k,0,1,4.328481681034483
3.54,3.23,6.71,3,kaggle_20k,1,1,2.9066519396551724
7.32,6.05,7.26,1,kaggle_20k,0,1,5.4443480603448275
2.06,6.37,7.91,3,kaggle_20k,0,1,5.732313577586207
7.32,12.12,3.03,9,kaggle_20k,0,1,10.90669396551724
7.94,8.01,3.22,8,kaggle_20k,0,1,7.208136853448275
6.15,7.47,7.28,1,kaggle_20k,0,1,6.722195043103448
2.85,7.869999999999999,4.27,9,kaggle_20k,0,1,7.082151939655172
0.99,9.67,8.82,9,kaggle_20k,0,1,8.701957974137931
4.38,5.11,7.39,3,kaggle_20k,0,1,4.598449353448276
8.55,10.01,9.86,10,kaggle_20k,0,1,9.007921336206897
1.47,12.49,8.1,10,kaggle_20k,0,1,11.239654094827586
7.58,7.0,3.64,4,kaggle_20k,0,1,6.299245689655172
4.94,9.94,4.2,8,kaggle_20k,0,1,8.944928879310345
9.04,3.58,3.33,4,kaggle_20k,0,1,3.221614224137931
3.88,8.76,8.19,4,kaggle_20k,0,1,7.883056034482759
7.2,11.489999999999998,3.89,5,kaggle_20k,0,1,10.339761853448275
7.53,3.12,7.65,8,kaggle_20k,1,1,2.8076637931034485
2.39,11.47,6.89,10,kaggle_20k,0,1,10.32176400862069
2.0,6.82,7.43,7,kaggle_20k,0,1,6.137265086206897
1.38,6.98,6.56,5,kaggle_20k,0,1,6.281247844827586
7.17,8.08,3.09,10,kaggle_20k,0,1,7.271129310344827
5.71,2.91,4.77,1,kaggle_20k,1,1,2.618686422413793
1.32,7.86,9.19,8,kaggle_20k,0,1,7.0731530172413795
3.43,10.12,9.5,7,kaggle_20k,0,1,9.10690948275862
1.85,11.34,3.68,1,kaggle_20k,0,1,10.20477801724138
1.38,7.81,9.67,7,kaggle_20k,0,1,7.028158405172413
3.34,5.84,7.69,7,kaggle_20k,0,1,5.255370689655172
1.41,10.33,9.46,7,kaggle_20k,0,1,9.295886853448275
2.97,4.5,5.81,3,kaggle_20k,0,1,4.049515086206896
5.75,5.36,3.71,4,kaggle_20k,0,1,4.823422413793104
5.83,4.85,5.12,1,kaggle_20k,0,1,4.364477370689655
2.1,11.34,7.83,7,kaggle_20k,0,1,10.20477801724138
2.31,5.03,8.57,9,kaggle_20k,0,1,4.526457974137931
8.62,2.25,3.35,9,kaggle_20k,1,1,2.024757543103448
2.09,7.25,6.41,5,kaggle_20k,0,1,6.52421875
0.93,8.129999999999999,3.45,8,kaggle_20k,0,1,7.316123922413793
2.83,11.39,9.05,1,kaggle_20k,0,1,10.249772629310346
5.98,9.08,6.33,8,kaggle_20k,0,1,8.171021551724138
0.57,3.96,9.4,2,kaggle_20k,0,1,3.563573275862069
9.86,5.44,3.55,9,kaggle_20k,0,1,4.895413793103448
2.69,3.81,5.31,3,kaggle_20k,0,1,3.4285894396551724
2.76,6.19,7.74,4,kaggle_20k,0,1,5.570332974137932
7.52,8.24,5.06,4,kaggle_20k,0,1,7.4151120689655174
2.86,8.04,8.89,5,kaggle_20k,0,1,7.235133620689655
4.26,11.82,9.91,7,kaggle_20k,0,1,10.636726293103449
5.67,5.67,4.97,3,kaggle_20k,0,1,5.10238900862069
0.71,9.03,5.53,2,kaggle_20k,0,1,8.126026939655171
8.45,9.4,9.77,5,kaggle_20k,0,1,8.458987068965518
5.36,5.8,5.51,2,kaggle_20k,0,1,5.219374999999999
3.47,7.66,6.89,2,kaggle_20k,0,1,6.8931745689655175
4.3,8.93,8.38,6,kaggle_20k,0,1,8.03603771551724
1.03,8.43,6.07,10,kaggle_20k,0,1,7.586091594827586
7.32,6.449999999999999,5.61,3,kaggle_20k,0,1,5.8043049568965515
5.63,8.620000000000001,6.47,7,kaggle_20k,0,1,7.757071120689656
9.18,7.9,8.46,6,kaggle_20k,0,1,7.109148706896552
4.91,7.86,5.19,2,kaggle_20k,0,1,7.0731530172413795
8.37,8.84,5.46,2,kaggle_20k,0,1,7.955047413793103
2.29,7.08,4.32,6,kaggle_20k,0,1,6.371237068965518
1.04,7.75,7.91,9,kaggle_20k,0,1,6.9741648706896555
9.51,4.04,9.3,1,kaggle_20k,0,1,3.6355646551724137
2.94,1.17,4.3,8,kaggle_20k,0,1,1.052873922413793
8.42,10.6,3.24,1,kaggle_20k,0,1,9.53885775862069
2.94,7.5,5.67,7,kaggle_20k,0,1,6.749191810344827
1.98,1.63,5.87,3,kaggle_20k,0,1,1.4668243534482757
7.46,12.17,7.52,8,kaggle_20k,0,1,10.951688577586207
7.89,12.4,3.6,3,kaggle_20k,0,1,11.158663793103448
8.51,6.02,8.75,7,kaggle_20k,0,1,5.417351293103448
8.72,11.01,7.02,6,kaggle_20k,0,1,9.907813577586207
5.09,10.35,6.82,10,kaggle_20k,0,1,9.313884698275862
4.3,8.469999999999999,5.21,5,kaggle_20k,0,1,7.622087284482758
7.63,3.47,5.56,3,kaggle_20k,0,1,3.122626077586207
5.91,3.91,3.39,2,kaggle_20k,0,1,3.5185786637931034
9.67,1.73,8.28,4,kaggle_20k,1,1,1.5568135775862069
4.07,3.31,7.23,2,kaggle_20k,0,1,2.9786433189655175
0.91,3.71,9.83,8,kaggle_20k,0,1,3.3386002155172414
6.1,7.479999999999999,5.47,3,kaggle_20k,0,1,6.731193965517241
3.86,9.74,7.66,5,kaggle_20k,0,1,8.764950431034483
3.76,3.86,9.44,9,kaggle_20k,0,1,3.4735840517241376
5.86,4.63,7.98,8,kaggle_20k,0,1,4.166501077586207
9.26,7.9,3.28,7,kaggle_20k,0,1,7.109148706896552
3.04,5.8,7.43,5,kaggle_20k,0,1,5.219374999999999
4.11,4.529999999999999,6.82,3,kaggle_20k,0,1,4.076511853448276
8.97,9.079999999999998,6.5,1,kaggle_20k,0,1,8.171021551724136
9.0,10.04,6.87,4,kaggle_20k,0,1,9.034918103448275
2.73,9.5,6.22,3,kaggle_20k,0,1,8.548976293103449
7.21,3.68,7.84,8,kaggle_20k,0,1,3.311603448275862
4.45,6.09,3.1,2,kaggle_20k,0,1,5.48034375
9.39,8.450000000000001,4.32,6,kaggle_20k,0,1,7.604089439655174
7.46,6.3100000000000005,5.56,7,kaggle_20k,0,1,5.678320043103449
5.2,5.48,6.17,10,kaggle_20k,0,1,4.931409482758621
8.27,10.16,3.91,9,kaggle_20k,0,1,9.142905172413792
9.98,8.93,8.74,3,kaggle_20k,0,1,8.03603771551724
4.75,5.91,9.51,3,kaggle_20k,0,1,5.318363146551724
4.05,6.369999999999999,8.26,7,kaggle_20k,0,1,5.732313577586206
6.27,4.27,9.5,2,kaggle_20k,0,1,3.842539870689655
6.99,7.55,8.2,10,kaggle_20k,0,1,6.794186422413793
7.19,6.5,6.09,9,kaggle_20k,0,1,5.849299568965518
5.0,1.86,5.75,9,kaggle_20k,1,1,1.6737995689655174
3.66,8.91,4.16,8,kaggle_20k,0,1,8.018039870689655
8.31,3.35,3.61,3,kaggle_20k,0,1,3.01463900862069
9.6,2.47,4.54,6,kaggle_20k,1,1,2.222733836206897
8.71,8.030000000000001,6.72,6,kaggle_20k,0,1,7.226134698275863
6.98,6.44,3.94,2,kaggle_20k,0,1,5.795306034482759
3.92,3.62,9.66,1,kaggle_20k,0,1,3.2576099137931034
6.41,11.33,4.53,7,kaggle_20k,0,1,10.195779094827586
1.46,4.87,8.84,2,kaggle_20k,0,1,4.382475215517242
5.57,8.2,8.73,6,kaggle_20k,0,1,7.379116379310344
7.92,8.309999999999999,3.99,8,kaggle_20k,0,1,7.478104525862068
2.89,10.79,7.98,9,kaggle_20k,0,1,9.709837284482758
5.26,8.89,8.77,5,kaggle_20k,0,1,8.000042025862069
1.2,12.29,9.19,3,kaggle_20k,0,1,11.059675646551723
8.47,7.39,9.68,8,kaggle_20k,0,1,6.6502036637931035
3.83,13.56,9.51,8,kaggle_20k,0,1,12.202538793103448
6.03,7.33,5.18,7,kaggle_20k,0,1,6.596210129310345
4.1,11.05,4.87,8,kaggle_20k,0,1,9.94380926724138
6.18,0.48,5.78,9,kaggle_20k,1,1,0.43194827586206896
7.57,11.01,6.26,8,kaggle_20k,0,1,9.907813577586207
3.6,8.68,4.64,10,kaggle_20k,0,1,7.811064655172413
5.43,6.2,3.6,5,kaggle_20k,0,1,5.579331896551724
8.05,4.82,7.6,9,kaggle_20k,0,1,4.3374806034482765
7.03,7.87,4.22,8,kaggle_20k,0,1,7.082151939655173
1.04,11.94,9.4,1,kaggle_20k,0,1,10.744713362068966
5.9,8.629999999999999,5.01,6,kaggle_20k,0,1,7.766070043103447
4.08,7.64,4.38,3,kaggle_20k,0,1,6.875176724137931
7.23,6.5600000000000005,4.36,9,kaggle_20k,0,1,5.903293103448276
0.66,8.66,5.03,3,kaggle_20k,0,1,7.793066810344827
3.64,7.66,7.29,10,kaggle_20k,0,1,6.8931745689655175
1.32,7.03,9.85,3,kaggle_20k,0,1,6.326242456896552
9.24,4.65,6.4,3,kaggle_20k,0,1,4.184498922413794
8.83,9.57,7.2,10,kaggle_20k,0,1,8.61196875
9.7,9.73,8.9,5,kaggle_20k,0,1,8.75595150862069
6.61,8.14,5.34,2,kaggle_20k,0,1,7.325122844827587
8.17,2.76,4.26,2,kaggle_20k,1,1,2.4837025862068964
6.31,10.57,6.04,7,kaggle_20k,0,1,9.51186099137931
5.17,7.529999999999999,5.23,1,kaggle_20k,0,1,6.776188577586207
8.42,10.94,9.06,6,kaggle_20k,0,1,9.844821120689655
7.87,11.58,9.85,7,kaggle_20k,0,1,10.420752155172414
7.47,7.220000000000001,7.82,1,kaggle_20k,0,1,6.497221982758621
8.99,7.06,7.58,1,kaggle_20k,0,1,6.353239224137931
9.32,7.17,8.0,6,kaggle_20k,0,1,6.452227370689655
4.73,5.29,6.27,10,kaggle_20k,0,1,4.760429956896552
3.19,2.15,7.4,4,kaggle_20k,0,1,1.9347683189655172
5.36,5.38,3.5,2,kaggle_20k,0,1,4.84142025862069
1.38,10.13,6.45,10,kaggle_20k,0,1,9.115908405172414
9.41,8.6,5.33,10,kaggle_20k,0,1,7.739073275862069
9.85,5.12,3.37,7,kaggle_20k,0,1,4.607448275862069
6.7,3.65,6.81,5,kaggle_20k,0,1,3.2846066810344827
7.59,8.54,5.52,6,kaggle_20k,0,1,7.68507974137931
3.57,5.57,7.13,2,kaggle_20k,0,1,5.012399784482759
8.73,7.859999999999999,6.59,6,kaggle_20k,0,1,7.073153017241379
9.05,4.81,4.93,6,kaggle_20k,0,1,4.328481681034482
1.23,11.06,6.78,1,kaggle_20k,0,1,9.952808189655173
1.75,1.46,5.65,1,kaggle_20k,0,1,1.313842672413793
2.98,7.05,9.45,7,kaggle_20k,0,1,6.344240301724137
7.18,8.76,5.63,10,kaggle_20k,0,1,7.883056034482759
2.24,8.16,3.28,4,kaggle_20k,0,1,7.343120689655173
2.59,4.95,8.35,2,kaggle_20k,0,1,4.454466594827586
4.13,8.19,9.75,2,kaggle_20k,0,1,7.370117456896551
6.31,4.63,4.19,3,kaggle_20k,0,1,4.166501077586207
9.77,4.38,9.81,9,kaggle_20k,0,1,3.9415280172413794
7.95,9.56,7.32,5,kaggle_20k,0,1,8.602969827586207
5.8,4.73,8.93,9,kaggle_20k,0,1,4.2564903017241384
0.97,7.66,6.31,2,kaggle_20k,0,1,6.8931745689655175
5.41,1.56,7.36,4,kaggle_20k,0,1,1.4038318965517242
2.44,7.439999999999999,8.89,9,kaggle_20k,0,1,6.695198275862068
3.35,7.59,9.88,1,kaggle_20k,0,1,6.830182112068965
2.88,1.65,4.29,2,kaggle_20k,1,1,1.484822198275862
3.8,6.720000000000001,9.29,2,kaggle_20k,0,1,6.047275862068966
1.09,7.46,7.67,10,kaggle_20k,0,1,6.7131961206896555
5.98,10.77,9.63,8,kaggle_20k,0,1,9.691839439655173
0.93,5.44,5.23,7,kaggle_20k,0,1,4.895413793103448
6.78,7.47,4.7,4,kaggle_20k,0,1,6.722195043103448
7.44,2.56,5.56,8,kaggle_20k,1,1,2.3037241379310345
5.12,1.54,9.19,5,kaggle_20k,1,1,1.3858340517241379
7.92,7.529999999999999,6.22,1,kaggle_20k,0,1,6.776188577586207
9.69,11.55,9.66,2,kaggle_20k,0,1,10.393755387931035
3.73,11.78,4.7,4,kaggle_20k,0,1,10.600730603448275
6.38,8.17,4.54,5,kaggle_20k,0,1,7.352119612068965
3.58,6.380000000000001,7.75,5,kaggle_20k,0,1,5.7413125
4.71,8.370000000000001,5.04,4,kaggle_20k,0,1,7.532098060344828
0.7,12.5,3.9,6,kaggle_20k,0,1,11.248653017241379
1.21,9.93,5.63,4,kaggle_20k,0,1,8.935929956896551
8.08,4.27,4.86,4,kaggle_20k,0,1,3.842539870689655
1.83,4.64,5.89,9,kaggle_20k,0,1,4.1754999999999995
7.14,11.75,4.31,5,kaggle_20k,0,1,10.573733836206896
7.23,6.95,9.7,5,kaggle_20k,0,1,6.254251077586207
9.96,0.8400000000000001,8.61,6,kaggle_20k,1,1,0.7559094827586208
7.11,7.279999999999999,8.89,2,kaggle_20k,0,1,6.551215517241379
1.72,4.98,5.08,4,kaggle_20k,0,1,4.481463362068966
6.45,3.49,9.0,6,kaggle_20k,0,1,3.140623922413793
5.48,12.17,7.14,2,kaggle_20k,0,1,10.951688577586207
9.22,8.26,3.4,4,kaggle_20k,0,1,7.433109913793103
7.06,7.19,4.07,1,kaggle_20k,0,1,6.4702252155172415
5.43,1.79,6.12,8,kaggle_20k,1,1,1.6108071120689655
6.43,8.02,5.76,1,kaggle_20k,0,1,7.217135775862069
4.71,6.9,8.57,8,kaggle_20k,0,1,6.2092564655172415
5.33,9.93,9.12,1,kaggle_20k,0,1,8.935929956896551
7.36,5.53,9.05,7,kaggle_20k,0,1,4.976404094827586
1.24,5.07,5.63,8,kaggle_20k,0,1,4.562453663793104
6.35,0.13,7.45,5,kaggle_20k,1,1,0.11698599137931034
1.34,11.09,6.48,2,kaggle_20k,0,1,9.979804956896551
8.62,8.42,9.22,10,kaggle_20k,0,1,7.577092672413793
9.45,6.08,9.22,4,kaggle_20k,0,1,5.471344827586207
7.91,3.97,3.38,3,kaggle_20k,0,1,3.572572198275862
7.32,7.790000000000001,7.0,3,kaggle_20k,0,1,7.010160560344828
9.47,6.11,6.52,7,kaggle_20k,0,1,5.498341594827586
2.58,6.26,8.39,4,kaggle_20k,0,1,5.633325431034483
2.67,4.6,4.37,3,kaggle_20k,0,1,4.139504310344828
5.07,0.57,7.86,5,kaggle_20k,1,1,0.5129385775862069
0.57,8.72,8.17,5,kaggle_20k,0,1,7.847060344827587
9.67,7.8,3.19,2,kaggle_20k,0,1,7.019159482758621
0.81,9.61,6.02,9,kaggle_20k,0,1,8.647964439655173
6.16,2.35,9.85,10,kaggle_20k,1,1,2.1147467672413796
3.86,7.4,5.1,4,kaggle_20k,0,1,6.659202586206897
1.48,9.2,9.19,1,kaggle_20k,0,1,8.279008620689655
0.73,7.89,7.11,8,kaggle_20k,0,1,7.100149784482758
2.99,11.78,5.08,6,kaggle_20k,0,1,10.600730603448275
1.51,4.37,8.85,3,kaggle_20k,0,1,3.9325290948275864
9.43,12.02,9.93,3,kaggle_20k,0,1,10.81670474137931
2.83,7.6,8.19,9,kaggle_20k,0,1,6.839181034482758
1.39,7.05,3.43,5,kaggle_20k,0,1,6.344240301724137
7.81,2.88,3.37,7,kaggle_20k,0,1,2.591689655172414
4.44,4.83,6.44,3,kaggle_20k,0,1,4.346479525862069
8.51,8.86,3.04,1,kaggle_20k,0,1,7.973045258620689
8.47,4.64,7.73,10,kaggle_20k,0,1,4.1754999999999995
9.93,8.73,3.11,9,kaggle_20k,0,1,7.856059267241379
8.14,9.91,9.81,8,kaggle_20k,0,1,8.917932112068966
2.53,5.74,9.16,3,kaggle_20k,0,1,5.165381465517242
6.07,10.65,8.71,10,kaggle_20k,0,1,9.583852370689655
5.5,8.58,8.69,6,kaggle_20k,0,1,7.721075431034483
5.33,10.03,8.84,1,kaggle_20k,0,1,9.025919181034482
3.32,9.41,6.04,3,kaggle_20k,0,1,8.46798599137931
2.5,4.56,8.54,3,kaggle_20k,0,1,4.103508620689655
7.31,5.34,5.57,8,kaggle_20k,0,1,4.805424568965517
1.47,5.01,8.94,1,kaggle_20k,0,1,4.508460129310345
0.97,10.68,7.33,2,kaggle_20k,0,1,9.610849137931034
4.12,2.82,5.51,1,kaggle_20k,0,1,2.537696120689655
7.57,7.83,8.22,5,kaggle_20k,0,1,7.04615625
8.75,4.619999999999999,4.7,6,kaggle_20k,0,1,4.157502155172413
5.63,8.82,9.75,1,kaggle_20k,0,1,7.937049568965517
8.48,9.05,7.65,9,kaggle_20k,0,1,8.14402478448276
0.74,5.04,5.81,3,kaggle_20k,0,1,4.535456896551724
4.83,4.96,6.86,4,kaggle_20k,0,1,4.463465517241379
1.77,8.870000000000001,8.16,10,kaggle_20k,0,1,7.9820441810344835
6.04,12.81,8.58,1,kaggle_20k,0,1,11.527619612068966
9.25,6.550000000000001,9.82,6,kaggle_20k,0,1,5.894294181034484
0.57,6.46,4.46,2,kaggle_20k,0,1,5.813303879310345
6.85,6.83,6.53,8,kaggle_20k,0,1,6.1462640086206894
8.03,8.19,3.64,2,kaggle_20k,0,1,7.370117456896551
7.57,7.18,3.58,9,kaggle_20k,0,1,6.461226293103448
0.69,6.38,3.73,1,kaggle_20k,0,1,5.7413125
2.15,4.63,4.82,7,kaggle_20k,0,1,4.166501077586207
1.4,8.64,7.87,1,kaggle_20k,0,1,7.775068965517242
1.31,9.49,9.03,8,kaggle_20k,0,1,8.539977370689655
7.44,10.0,6.05,9,kaggle_20k,0,1,8.998922413793103
4.54,1.85,6.89,5,kaggle_20k,1,1,1.6648006465517242
7.39,8.370000000000001,4.44,6,kaggle_20k,0,1,7.532098060344828
3.93,7.0200000000000005,8.54,6,kaggle_20k,0,1,6.317243534482759
1.61,9.88,9.22,1,kaggle_20k,0,1,8.890935344827588
7.33,2.99,6.4,8,kaggle_20k,1,1,2.690677801724138
6.45,7.34,4.13,8,kaggle_20k,0,1,6.605209051724138
1.57,7.91,3.04,4,kaggle_20k,0,1,7.118147629310345
9.28,7.84,6.75,3,kaggle_20k,0,1,7.055155172413793
3.43,5.83,6.48,10,kaggle_20k,0,1,5.24637176724138
6.72,6.42,9.48,4,kaggle_20k,0,1,5.777308189655172
0.8,2.11,3.26,6,kaggle_20k,0,1,1.8987726293103446
4.71,4.77,4.04,7,kaggle_20k,0,1,4.29248599137931
9.66,11.27,4.38,3,kaggle_20k,0,1,10.141785560344827
8.92,1.0499999999999998,6.83,1,kaggle_20k,1,1,0.9448868534482757
2.6,3.89,4.99,6,kaggle_20k,0,1,3.5005808189655174
8.85,11.86,4.44,6,kaggle_20k,0,1,10.67272198275862
3.28,4.04,6.6,10,kaggle_20k,0,1,3.6355646551724137
8.6,8.52,3.28,3,kaggle_20k,0,1,7.667081896551724
7.43,9.79,9.83,7,kaggle_20k,0,1,8.809945043103447
3.84,4.17,9.03,6,kaggle_20k,0,1,3.752550646551724
9.15,11.01,4.9,5,kaggle_20k,0,1,9.907813577586207
5.11,3.13,5.35,3,kaggle_20k,0,1,2.8166627155172415
3.52,6.23,4.72,8,kaggle_20k,0,1,5.606328663793104
3.16,7.11,9.5,5,kaggle_20k,0,1,6.398233836206897
9.42,5.17,7.57,1,kaggle_20k,0,1,4.652442887931034
7.71,9.07,6.65,4,kaggle_20k,0,1,8.162022629310345
3.82,5.640000000000001,6.56,8,kaggle_20k,0,1,5.075392241379311
2.91,6.5,4.16,5,kaggle_20k,0,1,5.849299568965518
2.51,2.35,9.74,8,kaggle_20k,1,1,2.1147467672413796
2.82,6.54,9.4,5,kaggle_20k,0,1,5.8852952586206895
1.55,7.37,9.67,1,kaggle_20k,0,1,6.6322058189655175
5.1,11.71,5.04,8,kaggle_20k,0,1,10.537738146551725
0.89,7.82,6.34,1,kaggle_20k,0,1,7.037157327586207
0.61,9.37,6.63,10,kaggle_20k,0,1,8.431990301724138
6.37,7.57,6.43,8,kaggle_20k,0,1,6.8121842672413795
1.34,6.359999999999999,3.13,7,kaggle_20k,0,1,5.7233146551724134
8.53,5.470000000000001,8.83,9,kaggle_20k,0,1,4.9224105603448285
1.51,4.41,8.23,7,kaggle_20k,0,1,3.9685247844827587
5.66,8.76,6.32,5,kaggle_20k,0,1,7.883056034482759
6.92,8.86,4.87,10,kaggle_20k,0,1,7.973045258620689
2.68,3.02,7.44,3,kaggle_20k,1,1,2.717674568965517
8.94,9.09,3.97,1,kaggle_20k,0,1,8.180020474137931
5.07,11.28,9.98,7,kaggle_20k,0,1,10.15078448275862
3.5,12.36,3.88,6,kaggle_20k,0,1,11.122668103448275
9.06,7.99,3.41,4,kaggle_20k,0,1,7.19013900862069
8.65,8.13,7.29,8,kaggle_20k,0,1,7.3161239224137935
7.24,7.45,6.24,4,kaggle_20k,0,1,6.704197198275862
3.26,8.5,8.03,8,kaggle_20k,0,1,7.649084051724138
4.21,4.7,3.9,5,kaggle_20k,0,1,4.229493534482759
7.05,10.1,5.55,5,kaggle_20k,0,1,9.088911637931034
2.26,13.54,6.51,4,kaggle_20k,0,1,12.184540948275862
5.2,7.25,6.13,4,kaggle_20k,0,1,6.52421875
7.51,6.52,7.08,2,kaggle_20k,0,1,5.867297413793103
6.75,5.5,3.71,3,kaggle_20k,0,1,4.949407327586207
7.34,9.66,6.53,1,kaggle_20k,0,1,8.692959051724138
8.97,5.38,6.88,6,kaggle_20k,0,1,4.84142025862069
9.7,6.640000000000001,9.17,10,kaggle_20k,0,1,5.975284482758621
4.85,5.88,7.0,3,kaggle_20k,0,1,5.291366379310345
1.07,3.3200000000000003,6.83,4,kaggle_20k,0,1,2.9876422413793104
8.43,8.43,8.68,4,kaggle_20k,0,1,7.586091594827586
1.62,8.39,3.45,4,kaggle_20k,0,1,7.550095905172414
2.58,3.77,7.54,9,kaggle_20k,0,1,3.39259375
6.71,4.95,8.68,7,kaggle_20k,0,1,4.454466594827586
7.58,6.44,3.66,1,kaggle_20k,0,1,5.795306034482759
7.1,2.6,8.68,5,kaggle_20k,1,1,2.339719827586207
4.67,4.37,8.51,1,kaggle_20k,0,1,3.9325290948275864
9.22,3.5,3.01,2,kaggle_20k,0,1,3.149622844827586
8.41,5.52,4.72,5,kaggle_20k,0,1,4.967405172413793
6.8,7.199999999999999,4.06,10,kaggle_20k,0,1,6.479224137931034
4.69,3.88,6.58,9,kaggle_20k,0,1,3.491581896551724
4.91,6.24,9.4,9,kaggle_20k,0,1,5.615327586206897
2.17,7.41,7.22,3,kaggle_20k,0,1,6.668201508620689
7.91,6.82,7.21,6,kaggle_20k,0,1,6.137265086206897
8.73,0.68,3.86,3,kaggle_20k,1,1,0.611926724137931
8.36,8.35,7.66,3,kaggle_20k,0,1,7.514100215517241
5.7,6.1000000000000005,9.22,1,kaggle_20k,0,1,5.489342672413794
8.46,2.62,6.01,7,kaggle_20k,1,1,2.357717672413793
8.01,5.0600000000000005,7.77,8,kaggle_20k,0,1,4.553454741379311
8.41,7.67,5.06,5,kaggle_20k,0,1,6.90217349137931
9.83,9.71,4.88,7,kaggle_20k,0,1,8.737953663793105
8.2,7.35,4.3,9,kaggle_20k,0,1,6.614207974137931
3.07,11.15,4.69,7,kaggle_20k,0,1,10.033798491379311
8.3,8.5,5.4,7,kaggle_20k,0,1,7.649084051724138
4.07,4.74,6.97,4,kaggle_20k,0,1,4.265489224137931
5.4,4.65,8.46,2,kaggle_20k,0,1,4.184498922413794
8.07,10.69,5.03,9,kaggle_20k,0,1,9.619848060344827
3.51,4.23,4.18,2,kaggle_20k,0,1,3.806544181034483
0.75,3.66,6.15,4,kaggle_20k,0,1,3.293605603448276
7.32,13.65,8.53,10,kaggle_20k,0,1,12.283529094827587
9.07,5.85,5.73,1,kaggle_20k,0,1,5.264369612068966
9.31,7.58,9.39,10,kaggle_20k,0,1,6.821183189655173
8.09,11.39,4.74,2,kaggle_20k,0,1,10.249772629310346
9.38,12.88,8.31,6,kaggle_20k,0,1,11.590612068965518
8.3,10.01,6.27,1,kaggle_20k,0,1,9.007921336206897
0.79,8.9,3.75,10,kaggle_20k,0,1,8.009040948275862
3.82,10.92,4.97,8,kaggle_20k,0,1,9.826823275862068
3.69,10.44,9.01,1,kaggle_20k,0,1,9.394874999999999
2.58,11.88,3.04,5,kaggle_20k,0,1,10.690719827586207
8.08,5.75,8.29,9,kaggle_20k,0,1,5.174380387931034
5.44,7.46,8.68,8,kaggle_20k,0,1,6.7131961206896555
8.44,10.49,3.84,2,kaggle_20k,0,1,9.439869612068966
6.21,7.619999999999999,9.74,8,kaggle_20k,0,1,6.857178879310344
6.11,12.59,9.11,8,kaggle_20k,0,1,11.329643318965518
