study_hrs,distraction_hrs,sleep_hrs,stress_level,source,is_productive
5.21,8.48,8.99,1,kaggle_20k,1
0.61,7.35,3.6,9,kaggle_20k,0
4.1,9.46,9.33,10,kaggle_20k,1
6.63,3.5,8.69,8,kaggle_20k,1
6.55,6.29,9.32,2,kaggle_20k,1
1.01,9.1,8.12,4,kaggle_20k,0
9.32,5.609999999999999,4.92,4,kaggle_20k,1
2.85,9.67,3.8,9,kaggle_20k,0
8.97,5.97,3.91,7,kaggle_20k,0
2.53,8.75,6.49,7,kaggle_20k,0
5.89,12.24,5.74,7,kaggle_20k,0
4.36,7.05,7.58,10,kaggle_20k,0
6.02,4.32,6.52,2,kaggle_20k,1
5.23,4.6899999999999995,3.88,6,kaggle_20k,0
0.52,10.120000000000001,3.02,9,kaggle_20k,0
3.84,10.4,3.9,4,kaggle_20k,0
0.61,7.36,4.03,5,kaggle_20k,0
6.99,8.51,8.04,8,kaggle_20k,1
8.61,7.53,5.0,6,kaggle_20k,1
4.15,6.029999999999999,3.66,8,kaggle_20k,0
5.49,7.41,8.29,3,kaggle_20k,1
1.13,10.61,9.58,1,kaggle_20k,0
4.16,4.01,3.7,5,kaggle_20k,0
1.82,5.01,9.74,9,kaggle_20k,0
1.11,10.010000000000002,9.65,9,kaggle_20k,0
2.13,7.859999999999999,6.66,7,kaggle_20k,0
8.77,0.92,5.07,3,kaggle_20k,1
9.83,6.3,3.97,4,kaggle_20k,1
8.85,6.17,8.77,6,kaggle_20k,1
9.71,3.87,7.23,5,kaggle_20k,1
7.44,2.09,7.56,7,kaggle_20k,1
2.02,5.779999999999999,9.03,5,kaggle_20k,0
5.85,3.21,6.11,2,kaggle_20k,0
7.45,5.76,5.58,6,kaggle_20k,0
5.38,6.470000000000001,8.34,9,kaggle_20k,1
5.77,6.33,5.08,7,kaggle_20k,1
6.07,5.67,5.3,8,kaggle_20k,0
4.94,11.66,5.67,2,kaggle_20k,1
3.26,5.57,8.99,4,kaggle_20k,0
6.55,2.68,8.45,8,kaggle_20k,1
1.01,5.12,5.04,5,kaggle_20k,0
2.12,9.53,4.01,4,kaggle_20k,0
9.29,5.29,5.75,10,kaggle_20k,0
5.14,3.0999999999999996,7.37,9,kaggle_20k,0
8.31,6.59,7.73,8,kaggle_20k,1
7.4,7.37,4.4,9,kaggle_20k,1
3.55,3.62,4.75,5,kaggle_20k,0
8.13,9.86,9.51,5,kaggle_20k,1
1.37,9.74,5.7,1,kaggle_20k,1
8.81,9.21,5.2,6,kaggle_20k,1
6.97,0.75,7.87,9,kaggle_20k,1
9.31,8.58,6.28,8,kaggle_20k,1
9.01,7.33,4.73,3,kaggle_20k,1
4.11,5.569999999999999,5.87,7,kaggle_20k,0
8.64,8.620000000000001,4.01,7,kaggle_20k,0
5.85,11.94,4.96,2,kaggle_20k,1
1.99,8.66,5.93,2,kaggle_20k,0
8.38,12.2,6.63,2,kaggle_20k,1
9.13,3.45,8.19,3,kaggle_20k,1
1.3,6.46,5.69,6,kaggle_20k,0
9.34,8.7,6.82,8,kaggle_20k,1
6.21,7.6,9.66,6,kaggle_20k,1
0.75,5.3,8.73,2,kaggle_20k,0
5.65,3.8899999999999997,4.66,5,kaggle_20k,1
8.07,10.09,4.49,3,kaggle_20k,1
5.57,7.73,7.64,4,kaggle_20k,1
7.22,9.04,7.17,2,kaggle_20k,1
8.86,9.83,6.83,1,kaggle_20k,1
8.76,7.26,4.08,8,kaggle_20k,1
2.2,4.84,5.54,3,kaggle_20k,0
4.56,11.7,8.32,3,kaggle_20k,1
1.56,7.57,8.07,8,kaggle_20k,0
6.15,4.33,4.16,1,kaggle_20k,1
9.57,6.07,5.99,7,kaggle_20k,1
2.23,9.72,6.1,1,kaggle_20k,0
4.33,12.760000000000002,6.56,1,kaggle_20k,0
9.56,4.1499999999999995,6.23,5,kaggle_20k,1
7.63,11.22,6.51,7,kaggle_20k,0
1.18,7.47,8.69,9,kaggle_20k,0
4.57,5.79,5.73,6,kaggle_20k,0
9.88,6.859999999999999,6.86,9,kaggle_20k,1
4.81,6.49,7.25,6,kaggle_20k,1
6.48,9.39,9.6,1,kaggle_20k,1
7.16,5.43,7.58,5,kaggle_20k,1
6.81,9.74,3.91,10,kaggle_20k,0
5.43,4.85,7.08,6,kaggle_20k,0
1.76,2.56,7.63,9,kaggle_20k,0
7.23,5.07,3.07,8,kaggle_20k,0
9.37,12.86,3.53,5,kaggle_20k,1
9.45,8.870000000000001,3.13,6,kaggle_20k,1
6.14,8.79,3.34,3,kaggle_20k,0
5.18,8.879999999999999,3.63,9,kaggle_20k,0
3.67,10.14,9.7,1,kaggle_20k,1
1.48,13.31,4.45,1,kaggle_20k,0
8.89,7.6,4.43,7,kaggle_20k,1
1.8,7.06,9.0,6,kaggle_20k,0
3.24,8.65,8.27,7,kaggle_20k,1
7.53,7.260000000000001,7.73,3,kaggle_20k,1
7.2,10.41,5.95,8,kaggle_20k,0
6.97,12.89,3.22,2,kaggle_20k,1
7.55,9.23,8.79,7,kaggle_20k,1
5.65,4.57,9.03,2,kaggle_20k,1
1.97,4.61,6.37,5,kaggle_20k,0
9.98,4.13,7.51,9,kaggle_20k,1
8.98,12.72,6.34,3,kaggle_20k,1
4.6,3.16,5.07,10,kaggle_20k,0
5.54,7.49,6.78,3,kaggle_20k,0
4.24,5.68,7.82,10,kaggle_20k,0
6.56,5.7,4.08,4,kaggle_20k,1
7.45,4.4,6.72,6,kaggle_20k,1
2.7,1.1099999999999999,8.43,4,kaggle_20k,1
4.61,5.43,6.33,10,kaggle_20k,0
6.58,9.25,4.1,9,kaggle_20k,0
9.89,7.9399999999999995,9.09,10,kaggle_20k,1
3.59,8.67,7.72,5,kaggle_20k,0
7.58,8.17,7.43,2,kaggle_20k,1
3.79,6.37,7.56,8,kaggle_20k,0
1.38,11.46,4.72,10,kaggle_20k,0
7.82,6.1499999999999995,6.45,1,kaggle_20k,1
6.67,5.18,5.28,9,kaggle_20k,1
5.39,7.4399999999999995,8.83,4,kaggle_20k,1
6.91,5.25,7.12,3,kaggle_20k,1
8.85,3.39,8.02,9,kaggle_20k,1
7.69,3.7399999999999998,7.62,3,kaggle_20k,1
8.65,6.949999999999999,6.39,9,kaggle_20k,0
3.26,5.17,8.63,5,kaggle_20k,0
8.1,3.1399999999999997,7.31,10,kaggle_20k,1
3.92,13.33,4.59,3,kaggle_20k,0
0.7,7.7,5.04,2,kaggle_20k,0
0.91,10.27,8.79,2,kaggle_20k,1
7.44,8.26,9.59,5,kaggle_20k,1
3.08,10.99,6.84,1,kaggle_20k,0
3.42,12.239999999999998,5.7,7,kaggle_20k,0
6.41,12.99,7.38,10,kaggle_20k,0
7.54,7.93,6.38,4,kaggle_20k,1
5.81,7.3100000000000005,8.89,7,kaggle_20k,1
7.21,4.35,8.83,2,kaggle_20k,1
9.44,7.86,6.19,4,kaggle_20k,1
8.61,2.5,8.63,6,kaggle_20k,1
2.79,5.06,4.35,1,kaggle_20k,0
9.11,1.9000000000000001,5.62,3,kaggle_20k,1
3.32,5.81,3.56,4,kaggle_20k,0
6.78,3.46,8.65,9,kaggle_20k,1
8.81,6.5600000000000005,9.83,1,kaggle_20k,1
6.42,8.7,7.04,1,kaggle_20k,1
8.16,4.08,8.37,1,kaggle_20k,1
9.31,1.09,5.81,3,kaggle_20k,1
9.69,7.98,6.93,2,kaggle_20k,1
4.4,8.75,5.43,7,kaggle_20k,0
9.93,6.23,7.88,1,kaggle_20k,1
3.08,7.51,4.72,7,kaggle_20k,0
4.89,4.96,4.07,7,kaggle_20k,0
7.73,7.82,9.29,1,kaggle_20k,1
9.72,11.42,9.05,7,kaggle_20k,1
1.0,6.45,8.84,4,kaggle_20k,0
9.48,1.38,8.75,7,kaggle_20k,1
9.99,7.17,8.11,2,kaggle_20k,1
9.14,2.0,9.12,9,kaggle_20k,1
1.53,8.9,4.47,8,kaggle_20k,0
8.49,5.87,9.09,9,kaggle_20k,1
6.58,7.57,9.42,8,kaggle_20k,1
0.59,9.82,8.01,8,kaggle_20k,0
9.85,6.109999999999999,7.2,4,kaggle_20k,1
1.93,10.11,4.65,4,kaggle_20k,0
4.27,7.54,9.06,5,kaggle_20k,1
0.79,1.62,7.04,1,kaggle_20k,0
3.44,7.09,7.27,2,kaggle_20k,1
5.9,6.74,7.25,5,kaggle_20k,1
9.34,5.52,9.07,4,kaggle_20k,1
9.91,4.6,3.96,2,kaggle_20k,1
4.52,12.23,3.43,1,kaggle_20k,0
4.57,7.2,4.57,4,kaggle_20k,1
2.02,4.02,6.44,5,kaggle_20k,0
5.23,7.54,6.29,1,kaggle_20k,1
9.43,8.07,6.58,1,kaggle_20k,1
2.07,7.0,3.8,1,kaggle_20k,0
3.03,8.39,8.55,9,kaggle_20k,0
8.97,7.53,5.11,4,kaggle_20k,0
6.45,10.29,9.39,4,kaggle_20k,1
3.64,8.0,8.88,10,kaggle_20k,0
8.22,8.66,3.44,8,kaggle_20k,0
1.54,3.42,3.37,8,kaggle_20k,0
8.65,7.63,7.4,10,kaggle_20k,1
5.42,4.25,3.54,5,kaggle_20k,0
7.69,7.220000000000001,7.0,6,kaggle_20k,0
5.42,10.49,3.55,6,kaggle_20k,0
2.84,2.32,6.36,3,kaggle_20k,0
6.59,9.82,5.93,8,kaggle_20k,1
1.97,9.85,7.14,10,kaggle_20k,0
2.68,5.76,5.49,8,kaggle_20k,0
5.72,8.34,3.98,10,kaggle_20k,0
4.2,5.289999999999999,8.89,7,kaggle_20k,1
7.58,6.13,5.1,3,kaggle_20k,1
6.04,4.35,3.47,7,kaggle_20k,0
4.12,4.05,6.5,2,kaggle_20k,0
3.6,3.0,9.14,6,kaggle_20k,1
9.18,4.53,4.97,2,kaggle_20k,1
0.88,7.33,6.16,5,kaggle_20k,0
7.06,8.06,5.82,7,kaggle_20k,1
4.22,6.2,3.34,10,kaggle_20k,0
4.08,2.9499999999999997,9.08,6,kaggle_20k,0
6.69,7.07,8.31,6,kaggle_20k,1
8.58,9.969999999999999,3.67,1,kaggle_20k,1
7.38,10.21,3.93,9,kaggle_20k,0
6.87,7.01,3.07,8,kaggle_20k,1
5.21,4.01,9.9,6,kaggle_20k,1
4.96,8.27,5.91,4,kaggle_20k,0
4.88,7.369999999999999,9.51,1,kaggle_20k,1
1.88,11.77,5.94,5,kaggle_20k,0
5.82,3.05,3.73,10,kaggle_20k,1
3.5,12.39,5.4,10,kaggle_20k,0
6.37,11.940000000000001,5.93,1,kaggle_20k,1
5.58,7.49,4.24,8,kaggle_20k,0
9.43,11.11,3.37,6,kaggle_20k,1
4.63,4.4399999999999995,5.22,8,kaggle_20k,0
6.81,8.93,6.78,5,kaggle_20k,1
6.13,9.93,4.79,8,kaggle_20k,1
7.0,8.120000000000001,9.71,4,kaggle_20k,1
3.04,6.880000000000001,6.37,5,kaggle_20k,1
2.94,13.219999999999999,3.91,4,kaggle_20k,0
5.82,7.81,5.89,8,kaggle_20k,0
8.57,9.65,7.95,3,kaggle_20k,1
7.34,6.11,6.41,9,kaggle_20k,0
5.14,7.4,5.32,9,kaggle_20k,1
2.92,4.51,3.74,7,kaggle_20k,0
7.71,2.41,6.22,10,kaggle_20k,1
9.3,6.67,3.68,7,kaggle_20k,1
2.52,7.319999999999999,5.6,9,kaggle_20k,0
8.09,10.87,3.81,1,kaggle_20k,1
2.14,8.89,7.73,5,kaggle_20k,0
9.06,12.74,8.41,2,kaggle_20k,1
6.6,8.36,4.7,4,kaggle_20k,0
2.22,6.739999999999999,3.52,8,kaggle_20k,0
0.84,1.06,5.43,1,kaggle_20k,0
7.1,6.5,6.92,5,kaggle_20k,1
6.26,5.8100000000000005,8.38,3,kaggle_20k,1
6.31,1.71,5.82,1,kaggle_20k,1
5.08,8.51,5.56,9,kaggle_20k,1
6.34,3.8,9.36,1,kaggle_20k,1
8.8,2.3,6.15,5,kaggle_20k,1
9.54,10.34,6.13,9,kaggle_20k,1
3.77,3.6500000000000004,5.87,8,kaggle_20k,0
5.13,4.72,5.54,6,kaggle_20k,0
3.09,3.7800000000000002,8.1,8,kaggle_20k,0
4.41,7.09,4.97,1,kaggle_20k,0
8.06,11.629999999999999,5.65,4,kaggle_20k,1
4.54,3.65,4.98,3,kaggle_20k,1
4.22,9.6,6.99,1,kaggle_20k,1
8.58,8.61,9.72,3,kaggle_20k,1
0.51,7.66,5.73,9,kaggle_20k,0
8.6,9.76,9.78,6,kaggle_20k,1
2.22,3.63,7.6,6,kaggle_20k,1
3.11,5.98,8.57,10,kaggle_20k,0
3.94,8.21,5.33,9,kaggle_20k,0
8.87,9.379999999999999,4.57,5,kaggle_20k,1
9.13,6.47,7.04,5,kaggle_20k,1
6.78,9.5,9.94,5,kaggle_20k,1
4.67,3.69,7.97,1,kaggle_20k,1
5.4,7.54,7.77,1,kaggle_20k,1
6.01,4.02,6.15,7,kaggle_20k,1
9.56,5.63,9.16,7,kaggle_20k,1
9.71,8.03,7.88,10,kaggle_20k,1
8.55,11.83,7.72,3,kaggle_20k,1
6.05,5.62,5.05,9,kaggle_20k,0
4.21,6.880000000000001,9.7,8,kaggle_20k,0
2.69,10.99,4.75,8,kaggle_20k,0
5.58,8.64,6.67,5,kaggle_20k,0
3.78,7.59,5.38,9,kaggle_20k,0
1.19,9.55,4.27,7,kaggle_20k,0
5.02,9.93,4.01,4,kaggle_20k,1
5.93,7.21,5.05,5,kaggle_20k,1
6.31,5.43,7.82,3,kaggle_20k,1
1.2,8.66,9.82,3,kaggle_20k,0
5.09,2.41,8.97,6,kaggle_20k,0
6.73,7.1499999999999995,4.53,7,kaggle_20k,0
9.63,7.3100000000000005,3.55,2,kaggle_20k,1
0.74,6.79,7.81,6,kaggle_20k,0
6.92,3.59,3.21,7,kaggle_20k,1
1.09,10.55,9.01,8,kaggle_20k,0
2.01,3.04,8.78,4,kaggle_20k,0
2.15,0.5,8.56,2,kaggle_20k,1
3.62,8.85,6.87,3,kaggle_20k,1
8.4,9.83,9.81,9,kaggle_20k,1
8.63,5.71,6.21,4,kaggle_20k,1
4.06,11.92,9.91,1,kaggle_20k,1
4.6,2.22,9.17,3,kaggle_20k,1
2.56,7.41,3.89,1,kaggle_20k,0
4.61,8.64,9.26,6,kaggle_20k,1
3.11,6.0,5.13,6,kaggle_20k,0
2.16,9.989999999999998,8.38,4,kaggle_20k,1
2.01,8.07,3.0,7,kaggle_20k,0
7.87,7.3100000000000005,4.93,8,kaggle_20k,1
1.61,10.72,8.31,10,kaggle_20k,0
6.35,11.75,9.81,2,kaggle_20k,1
2.09,4.26,4.2,5,kaggle_20k,0
8.46,5.37,6.22,2,kaggle_20k,1
3.11,3.8,7.11,6,kaggle_20k,1
0.93,2.7199999999999998,9.67,9,kaggle_20k,0
4.79,8.91,6.17,4,kaggle_20k,1
10.0,10.71,9.53,4,kaggle_20k,1
8.22,7.66,9.85,2,kaggle_20k,1
5.92,3.85,9.59,5,kaggle_20k,1
2.3,5.79,8.24,2,kaggle_20k,0
1.62,5.24,3.88,2,kaggle_20k,0
8.47,10.32,7.22,2,kaggle_20k,1
7.98,10.17,8.27,6,kaggle_20k,1
4.89,10.37,9.68,8,kaggle_20k,1
4.5,7.800000000000001,8.45,5,kaggle_20k,1
7.61,4.12,6.77,6,kaggle_20k,1
5.59,5.5200000000000005,4.44,9,kaggle_20k,0
4.34,7.74,6.2,6,kaggle_20k,1
2.89,8.17,7.47,7,kaggle_20k,0
1.66,5.5600000000000005,5.27,4,kaggle_20k,0
6.15,10.940000000000001,6.2,2,kaggle_20k,1
8.35,9.7,3.12,10,kaggle_20k,0
7.59,10.44,9.15,3,kaggle_20k,1
7.12,12.350000000000001,3.24,5,kaggle_20k,1
9.32,3.02,5.87,9,kaggle_20k,1
4.25,4.75,6.58,6,kaggle_20k,0
1.8,0.77,9.81,7,kaggle_20k,0
1.47,13.0,9.55,6,kaggle_20k,0
9.57,13.46,7.52,5,kaggle_20k,1
6.1,9.21,7.09,3,kaggle_20k,0
8.2,8.47,5.57,6,kaggle_20k,1
5.59,12.64,3.29,9,kaggle_20k,0
4.29,7.890000000000001,4.87,4,kaggle_20k,0
2.4,10.190000000000001,8.93,9,kaggle_20k,0
8.64,7.77,7.54,2,kaggle_20k,1
1.1,6.41,8.7,9,kaggle_20k,0
9.05,5.359999999999999,8.86,9,kaggle_20k,1
2.45,11.14,3.44,2,kaggle_20k,0
0.59,7.16,5.36,1,kaggle_20k,0
1.49,6.21,7.73,9,kaggle_20k,1
8.89,7.1,8.97,8,kaggle_20k,1
1.2,9.03,8.61,8,kaggle_20k,0
3.87,1.5,5.96,8,kaggle_20k,0
2.88,10.71,9.52,7,kaggle_20k,0
0.85,5.96,5.11,2,kaggle_20k,0
5.55,12.82,5.63,7,kaggle_20k,0
9.98,7.34,4.27,1,kaggle_20k,1
8.6,6.84,4.59,4,kaggle_20k,1
2.1,8.69,3.06,3,kaggle_20k,0
8.9,7.42,5.16,5,kaggle_20k,1
4.79,4.22,5.15,5,kaggle_20k,1
3.1,3.25,3.47,9,kaggle_20k,0
6.58,2.06,5.38,7,kaggle_20k,1
2.56,10.98,5.11,7,kaggle_20k,0
8.86,1.35,8.59,1,kaggle_20k,1
6.43,6.33,4.09,3,kaggle_20k,1
1.79,6.87,8.08,7,kaggle_20k,0
5.92,5.7,3.91,3,kaggle_20k,1
5.35,6.66,6.47,9,kaggle_20k,0
4.98,7.609999999999999,8.15,10,kaggle_20k,1
3.97,8.97,7.25,4,kaggle_20k,0
5.0,2.54,7.52,9,kaggle_20k,0
6.07,10.32,4.44,5,kaggle_20k,0
7.47,5.14,8.79,9,kaggle_20k,1
9.22,9.3,9.66,10,kaggle_20k,1
0.92,6.31,4.08,9,kaggle_20k,0
5.91,10.54,9.22,1,kaggle_20k,0
7.64,9.33,5.78,1,kaggle_20k,1
1.6,7.24,7.89,3,kaggle_20k,0
9.16,1.35,6.55,1,kaggle_20k,1
2.83,1.72,8.55,2,kaggle_20k,0
8.42,1.62,3.32,9,kaggle_20k,1
6.79,9.149999999999999,5.27,3,kaggle_20k,1
5.82,7.04,3.33,8,kaggle_20k,0
8.76,7.37,9.59,7,kaggle_20k,1
9.71,11.01,4.19,3,kaggle_20k,1
9.97,8.42,5.97,10,kaggle_20k,1
6.99,4.71,7.49,1,kaggle_20k,1
3.72,8.25,6.23,8,kaggle_20k,0
8.81,10.6,6.76,1,kaggle_20k,1
6.72,13.77,4.43,8,kaggle_20k,0
3.57,11.07,3.47,10,kaggle_20k,0
9.36,10.5,4.8,3,kaggle_20k,1
7.6,4.970000000000001,5.22,5,kaggle_20k,1
4.8,10.120000000000001,5.91,7,kaggle_20k,1
4.82,6.05,5.07,4,kaggle_20k,0
9.96,6.27,3.25,9,kaggle_20k,1
4.05,12.809999999999999,3.66,6,kaggle_20k,0
1.39,8.219999999999999,7.72,1,kaggle_20k,0
5.62,9.71,3.44,8,kaggle_20k,1
8.91,4.31,3.32,1,kaggle_20k,1
6.05,7.77,8.68,7,kaggle_20k,1
8.03,0.86,3.29,6,kaggle_20k,1
1.02,7.49,3.48,1,kaggle_20k,0
6.9,7.62,6.85,5,kaggle_20k,1
1.25,7.880000000000001,6.1,5,kaggle_20k,0
5.79,8.43,9.75,5,kaggle_20k,1
5.23,2.27,9.56,7,kaggle_20k,0
9.48,6.88,7.62,6,kaggle_20k,1
1.76,8.58,3.5,3,kaggle_20k,0
0.59,2.0100000000000002,6.52,2,kaggle_20k,0
1.8,9.32,3.32,6,kaggle_20k,0
2.12,4.29,9.36,8,kaggle_20k,1
2.88,6.2700000000000005,7.62,7,kaggle_20k,0
8.24,6.9399999999999995,7.02,1,kaggle_20k,1
4.08,10.53,6.0,5,kaggle_20k,0
8.49,9.43,6.57,8,kaggle_20k,1
3.08,4.17,5.8,10,kaggle_20k,0
8.68,7.16,3.7,10,kaggle_20k,1
0.58,8.8,7.63,7,kaggle_20k,0
9.38,13.47,9.97,3,kaggle_20k,1
7.59,3.27,3.79,7,kaggle_20k,1
4.42,4.95,9.96,6,kaggle_20k,1
5.98,3.3899999999999997,9.3,10,kaggle_20k,1
9.36,3.7399999999999998,9.26,2,kaggle_20k,1
6.03,9.700000000000001,8.82,10,kaggle_20k,1
2.67,3.99,9.46,4,kaggle_20k,0
5.94,3.95,4.72,2,kaggle_20k,1
8.78,10.61,6.06,6,kaggle_20k,1
9.88,1.31,6.36,6,kaggle_20k,1
6.05,8.47,3.48,1,kaggle_20k,0
1.98,5.790000000000001,9.87,3,kaggle_20k,0
7.83,4.21,7.83,3,kaggle_20k,1
9.97,6.5,6.16,5,kaggle_20k,1
5.0,2.74,9.95,2,kaggle_20k,1
4.15,8.03,4.91,1,kaggle_20k,0
5.75,5.550000000000001,5.36,2,kaggle_20k,1
2.07,7.13,4.34,4,kaggle_20k,0
9.73,9.34,4.31,9,kaggle_20k,0
8.46,3.32,4.32,9,kaggle_20k,0
1.57,7.779999999999999,7.28,5,kaggle_20k,0
9.48,2.0300000000000002,5.06,1,kaggle_20k,1
9.46,9.76,9.66,7,kaggle_20k,1
3.51,3.81,8.72,8,kaggle_20k,1
6.38,10.18,4.13,6,kaggle_20k,0
1.55,12.23,8.84,4,kaggle_20k,0
1.3,6.66,5.42,8,kaggle_20k,0
5.27,3.55,4.59,8,kaggle_20k,1
0.97,10.81,8.47,5,kaggle_20k,0
8.81,1.94,9.0,8,kaggle_20k,1
9.32,1.51,9.72,3,kaggle_20k,1
1.14,5.79,5.94,10,kaggle_20k,0
0.95,6.6899999999999995,6.93,5,kaggle_20k,0
2.6,3.91,7.3,1,kaggle_20k,0
9.33,7.38,7.39,5,kaggle_20k,1
7.81,6.88,5.82,6,kaggle_20k,1
6.93,5.0,4.07,7,kaggle_20k,1
7.88,8.7,3.49,5,kaggle_20k,1
2.4,7.27,9.34,3,kaggle_20k,1
2.94,9.8,5.57,5,kaggle_20k,0
3.52,10.08,4.26,4,kaggle_20k,0
6.25,4.78,9.89,6,kaggle_20k,1
6.28,11.55,8.62,1,kaggle_20k,1
2.48,10.780000000000001,9.87,5,kaggle_20k,0
4.65,5.609999999999999,4.95,8,kaggle_20k,0
7.06,10.72,6.24,8,kaggle_20k,1
3.44,6.24,8.66,7,kaggle_20k,0
1.22,9.61,6.86,10,kaggle_20k,0
2.38,8.57,5.48,1,kaggle_20k,0
2.06,12.95,4.11,5,kaggle_20k,0
6.5,8.780000000000001,6.93,6,kaggle_20k,0
1.15,5.81,7.19,6,kaggle_20k,0
8.91,1.81,8.05,9,kaggle_20k,1
1.3,6.43,8.53,1,kaggle_20k,0
6.18,9.84,3.83,9,kaggle_20k,1
9.33,5.83,7.4,9,kaggle_20k,0
1.09,12.969999999999999,8.47,2,kaggle_20k,0
4.14,7.15,5.72,2,kaggle_20k,0
3.62,6.63,4.93,1,kaggle_20k,0
3.77,9.94,6.36,1,kaggle_20k,1
6.2,10.01,5.17,6,kaggle_20k,1
2.99,5.66,6.57,9,kaggle_20k,0
0.76,4.09,5.16,8,kaggle_20k,0
9.64,9.22,5.96,7,kaggle_20k,1
7.61,11.530000000000001,9.41,1,kaggle_20k,1
1.78,5.4799999999999995,9.42,7,kaggle_20k,1
4.82,11.36,9.95,4,kaggle_20k,0
1.1,8.15,6.4,6,kaggle_20k,0
0.76,2.36,4.18,1,kaggle_20k,0
0.95,8.379999999999999,9.22,9,kaggle_20k,0
7.68,9.239999999999998,7.18,8,kaggle_20k,0
4.73,6.87,8.23,7,kaggle_20k,0
8.52,6.539999999999999,4.14,3,kaggle_20k,1
3.4,8.17,5.24,9,kaggle_20k,0
7.87,9.15,4.93,5,kaggle_20k,0
1.24,5.3100000000000005,6.92,5,kaggle_20k,0
6.53,8.23,9.98,5,kaggle_20k,1
3.93,8.55,7.29,10,kaggle_20k,0
3.13,5.38,7.01,4,kaggle_20k,1
8.24,4.78,8.31,6,kaggle_20k,1
0.99,4.72,5.3,3,kaggle_20k,0
9.52,7.91,4.77,9,kaggle_20k,1
7.96,1.2400000000000002,8.87,4,kaggle_20k,1
3.88,12.35,9.72,7,kaggle_20k,1
9.92,4.53,5.95,7,kaggle_20k,1
2.42,7.710000000000001,3.29,10,kaggle_20k,0
4.32,10.34,4.25,9,kaggle_20k,0
8.91,3.81,9.0,1,kaggle_20k,1
9.97,7.31,3.85,1,kaggle_20k,1
2.77,8.6,8.34,9,kaggle_20k,0
7.56,4.78,7.34,9,kaggle_20k,1
3.4,12.21,8.09,4,kaggle_20k,0
7.78,7.45,4.8,5,kaggle_20k,1
1.69,2.94,3.13,9,kaggle_20k,0
3.69,2.2,3.28,8,kaggle_20k,0
1.21,8.2,8.07,9,kaggle_20k,0
5.17,7.109999999999999,7.29,10,kaggle_20k,0
7.16,7.58,8.88,4,kaggle_20k,1
4.1,6.82,5.79,10,kaggle_20k,0
6.34,8.790000000000001,6.89,8,kaggle_20k,1
5.91,1.38,8.48,2,kaggle_20k,1
3.3,6.7,6.48,7,kaggle_20k,0
5.12,6.83,9.95,4,kaggle_20k,1
1.16,8.5,8.2,2,kaggle_20k,0
4.87,10.34,7.78,2,kaggle_20k,1
4.85,10.870000000000001,8.61,10,kaggle_20k,0
0.77,5.13,8.44,8,kaggle_20k,0
5.38,7.779999999999999,4.54,7,kaggle_20k,0
7.51,6.24,4.47,7,kaggle_20k,1
4.8,10.86,7.24,4,kaggle_20k,0
6.64,2.6300000000000003,6.05,5,kaggle_20k,1
5.56,7.640000000000001,9.1,9,kaggle_20k,1
7.96,2.54,5.03,7,kaggle_20k,1
5.39,9.64,5.32,10,kaggle_20k,0
3.65,4.33,4.16,1,kaggle_20k,0
8.36,9.69,9.87,3,kaggle_20k,1
1.14,2.74,3.81,6,kaggle_20k,0
3.25,7.18,9.88,7,kaggle_20k,1
6.12,0.6599999999999999,7.94,3,kaggle_20k,0
8.63,9.34,3.62,3,kaggle_20k,0
1.19,6.16,4.06,4,kaggle_20k,0
1.41,4.08,5.29,9,kaggle_20k,0
3.18,8.14,4.82,3,kaggle_20k,0
3.77,7.1,9.81,8,kaggle_20k,0
8.51,6.22,7.29,2,kaggle_20k,1
9.61,11.05,3.52,9,kaggle_20k,0
0.66,2.53,6.68,9,kaggle_20k,0
0.65,9.469999999999999,9.28,7,kaggle_20k,0
8.72,9.14,5.91,6,kaggle_20k,1
1.79,12.73,7.66,5,kaggle_20k,0
3.72,4.87,8.41,5,kaggle_20k,1
3.11,11.2,4.3,2,kaggle_20k,0
3.18,7.550000000000001,8.99,5,kaggle_20k,0
3.62,6.859999999999999,6.14,4,kaggle_20k,1
3.69,6.93,3.4,4,kaggle_20k,0
6.39,8.59,9.15,1,kaggle_20k,1
6.47,1.42,6.95,4,kaggle_20k,1
5.47,11.08,4.39,9,kaggle_20k,0
8.66,9.93,5.22,6,kaggle_20k,0
8.53,5.640000000000001,6.99,6,kaggle_20k,1
2.56,3.58,5.62,9,kaggle_20k,0
5.66,9.11,4.63,10,kaggle_20k,0
7.95,11.55,6.36,7,kaggle_20k,1
8.74,11.18,4.3,2,kaggle_20k,1
2.92,5.86,4.72,10,kaggle_20k,0
5.19,6.16,8.79,1,kaggle_20k,1
5.49,3.95,4.6,1,kaggle_20k,0
7.15,3.7800000000000002,7.87,3,kaggle_20k,0
3.64,4.97,4.75,4,kaggle_20k,0
3.29,7.83,4.49,9,kaggle_20k,0
7.2,5.74,4.76,3,kaggle_20k,1
4.29,7.37,6.28,6,kaggle_20k,0
0.54,7.74,4.02,7,kaggle_20k,0
9.41,10.4,3.75,4,kaggle_20k,1
1.92,0.72,8.3,3,kaggle_20k,0
1.91,7.12,3.16,3,kaggle_20k,0
8.27,8.57,5.7,7,kaggle_20k,1
3.69,11.59,5.77,2,kaggle_20k,0
3.62,5.18,9.25,4,kaggle_20k,1
6.41,12.18,8.42,10,kaggle_20k,1
